,Unnamed: 0,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_reason,payment_plan_start_date,orig_projected_additional_accrued_interest,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
1937,1937,35000.0,35000.0,35000.0, 36 months,16.59,1240.72,D,D2,Logistics Coordinator,10+ years,RENT,90000.0,Verified,Dec-2015,n,credit_card,CA,27.43,1.0,Oct-1994,690.0,694.0,0.0,7.0,,15.0,0.0,47498.0,43.1,31.0,w,Mar-2019,0.0,70.0,1.0,Individual,,,,0.0,0.0,90235.0,1.0,3.0,0.0,2.0,15.0,42737.0,72.0,3.0,8.0,19104.0,53.0,110100.0,0.0,0.0,1.0,10.0,6016.0,49844.0,47.6,0.0,0.0,120.0,254.0,1.0,1.0,1.0,15.0,,12.0,,1.0,4.0,6.0,8.0,13.0,10.0,12.0,20.0,6.0,15.0,0.0,0.0,0.0,3.0,96.7,25.0,0.0,0.0,169408.0,90235.0,95100.0,59308.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4775,4775,5000.0,5000.0,5000.0, 36 months,8.49,157.82,B,B1,custodian,10+ years,RENT,36500.0,Not Verified,Dec-2015,n,credit_card,MN,5.85,0.0,Apr-1988,665.0,669.0,0.0,,50.0,5.0,1.0,5800.0,71.0,16.0,f,Mar-2019,0.0,47.0,1.0,Individual,,,,0.0,0.0,5800.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,1.0,2478.0,71.0,8150.0,0.0,0.0,1.0,1.0,1450.0,2117.0,70.0,0.0,0.0,117.0,332.0,22.0,22.0,1.0,22.0,,8.0,,0.0,4.0,4.0,7.0,8.0,4.0,4.0,11.0,4.0,4.0,,0.0,0.0,0.0,88.0,33.3,1.0,0.0,8150.0,5800.0,6350.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3620,3620,20000.0,20000.0,20000.0, 36 months,11.99,664.2,C,C1,,,OWN,72000.0,Not Verified,Dec-2015,n,credit_card,NC,17.33,0.0,Dec-1993,740.0,744.0,0.0,,,15.0,0.0,21030.0,37.1,35.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,42687.0,0.0,2.0,0.0,1.0,22.0,21657.0,53.0,0.0,2.0,9860.0,44.0,56700.0,1.0,0.0,0.0,3.0,3284.0,1018.0,90.7,0.0,0.0,149.0,264.0,13.0,13.0,0.0,28.0,,13.0,,0.0,2.0,8.0,2.0,8.0,8.0,13.0,27.0,8.0,15.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,97829.0,42687.0,11000.0,41129.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5812,5812,8000.0,8000.0,8000.0, 36 months,7.91,250.36,A,A5,teacher,10+ years,MORTGAGE,40000.0,Not Verified,Dec-2015,n,debt_consolidation,AZ,21.45,0.0,Jan-1999,720.0,724.0,1.0,,,8.0,0.0,7716.0,38.0,20.0,w,Dec-2018,0.0,,1.0,Individual,,,,0.0,0.0,59544.0,1.0,1.0,0.0,0.0,27.0,51828.0,25.0,1.0,1.0,2433.0,34.0,20300.0,1.0,0.0,1.0,1.0,8506.0,10470.0,32.5,0.0,0.0,134.0,203.0,5.0,5.0,1.0,25.0,,3.0,,0.0,3.0,4.0,3.0,4.0,12.0,6.0,7.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,79092.0,59544.0,15500.0,58792.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2682,2682,20000.0,20000.0,20000.0, 36 months,8.49,631.26,B,B1,Project Specialist,6 years,MORTGAGE,60000.0,Source Verified,Dec-2015,n,debt_consolidation,CA,34.56,0.0,Feb-1991,690.0,694.0,0.0,47.0,,13.0,0.0,34012.0,61.5,25.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,113868.0,0.0,1.0,0.0,0.0,104.0,79856.0,,2.0,3.0,11924.0,62.0,55300.0,0.0,0.0,0.0,3.0,9489.0,13844.0,67.0,0.0,0.0,165.0,298.0,8.0,8.0,0.0,8.0,,,47.0,0.0,5.0,7.0,7.0,9.0,4.0,12.0,21.0,7.0,13.0,0.0,0.0,0.0,2.0,96.0,42.9,0.0,0.0,163700.0,113868.0,41900.0,108400.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5416,5416,4200.0,4200.0,4200.0, 36 months,8.49,132.57,B,B1,Catastrophe Modeling Analyst,1 year,MORTGAGE,58500.0,Source Verified,Dec-2015,n,debt_consolidation,KY,12.78,0.0,Sep-2009,730.0,734.0,0.0,39.0,,12.0,0.0,5087.0,13.3,22.0,w,Mar-2018,0.0,,1.0,Individual,,,,0.0,0.0,54223.0,1.0,2.0,0.0,2.0,13.0,49136.0,90.0,2.0,7.0,3709.0,58.0,38300.0,0.0,3.0,1.0,9.0,4519.0,28213.0,15.3,0.0,0.0,75.0,62.0,4.0,4.0,0.0,4.0,39.0,8.0,39.0,0.0,3.0,3.0,7.0,8.0,9.0,10.0,13.0,3.0,12.0,0.0,0.0,0.0,2.0,90.9,14.3,0.0,0.0,92809.0,54223.0,33300.0,54509.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9014,9014,20250.0,20250.0,20250.0, 60 months,17.86,512.68,D,D5,Human Resources Manager,4 years,RENT,103000.0,Not Verified,Dec-2015,n,credit_card,NJ,10.82,0.0,Nov-1999,750.0,754.0,2.0,45.0,,10.0,0.0,2503.0,9.1,36.0,w,Feb-2019,0.0,,1.0,Individual,,,,0.0,0.0,22753.0,0.0,1.0,1.0,1.0,10.0,20250.0,81.0,1.0,2.0,1368.0,43.0,27600.0,0.0,0.0,3.0,3.0,3250.0,13047.0,11.2,0.0,0.0,157.0,193.0,8.0,8.0,0.0,56.0,45.0,0.0,45.0,0.0,2.0,3.0,2.0,7.0,13.0,9.0,22.0,3.0,10.0,0.0,0.0,0.0,2.0,97.1,0.0,0.0,0.0,52600.0,22753.0,14700.0,25000.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4448,4448,10000.0,10000.0,10000.0, 36 months,13.44,339.07,C,C3,working,10+ years,MORTGAGE,55000.0,Not Verified,Dec-2015,n,vacation,TX,2.23,0.0,Jan-2000,675.0,679.0,1.0,33.0,,4.0,0.0,744.0,26.6,10.0,w,Oct-2016,0.0,33.0,1.0,Individual,,,,0.0,0.0,2890.0,1.0,0.0,0.0,0.0,101.0,0.0,,1.0,1.0,744.0,46.0,2800.0,0.0,0.0,1.0,2.0,963.0,2056.0,26.6,0.0,0.0,101.0,191.0,6.0,6.0,1.0,6.0,33.0,6.0,33.0,1.0,1.0,1.0,3.0,6.0,1.0,3.0,7.0,1.0,4.0,0.0,0.0,0.0,1.0,90.0,50.0,0.0,0.0,6321.0,2890.0,2800.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6075,6075,12000.0,12000.0,12000.0, 36 months,16.59,425.39,D,D2,Owner,10+ years,RENT,52000.0,Source Verified,Dec-2015,n,small_business,CA,23.33,0.0,Oct-1997,675.0,679.0,1.0,27.0,43.0,11.0,1.0,3778.0,23.6,22.0,w,Oct-2018,0.0,27.0,1.0,Individual,,,,0.0,496.0,63619.0,3.0,4.0,4.0,4.0,5.0,59841.0,95.0,1.0,5.0,1806.0,81.0,16000.0,0.0,3.0,3.0,9.0,5784.0,8863.0,19.4,0.0,0.0,146.0,218.0,1.0,1.0,1.0,15.0,,4.0,,2.0,3.0,6.0,3.0,6.0,10.0,7.0,11.0,6.0,11.0,0.0,0.0,0.0,5.0,94.4,0.0,1.0,0.0,78943.0,63619.0,11000.0,62943.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
3330,3330,10000.0,10000.0,10000.0, 36 months,7.49,311.02,A,A4,SR Programmer/Analyst,5 years,MORTGAGE,85000.0,Not Verified,Dec-2015,n,home_improvement,TX,39.7,0.0,Apr-1995,730.0,734.0,0.0,,,10.0,0.0,14633.0,26.6,27.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,884.0,168674.0,1.0,4.0,1.0,3.0,8.0,90920.0,69.0,1.0,1.0,7972.0,52.0,55100.0,0.0,1.0,0.0,4.0,16867.0,40467.0,26.6,0.0,0.0,210.0,248.0,1.0,1.0,3.0,1.0,,,,0.0,5.0,5.0,5.0,10.0,14.0,5.0,10.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,258424.0,105553.0,55100.0,120924.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
2433,2433,7375.0,7375.0,7375.0, 36 months,19.48,272.14,E,E2,Livery Driver,2 years,RENT,60000.0,Source Verified,Dec-2015,n,debt_consolidation,MA,16.08,1.0,Jun-2011,660.0,664.0,2.0,5.0,,10.0,0.0,4300.0,50.6,15.0,w,Mar-2019,0.0,5.0,1.0,Individual,,,,0.0,0.0,34803.0,4.0,1.0,1.0,1.0,11.0,30503.0,90.0,5.0,6.0,145.0,82.0,8500.0,1.0,1.0,7.0,7.0,3480.0,155.0,48.3,0.0,0.0,54.0,49.0,1.0,1.0,0.0,5.0,5.0,2.0,5.0,1.0,1.0,6.0,1.0,4.0,2.0,9.0,13.0,7.0,10.0,0.0,0.0,1.0,6.0,93.3,0.0,0.0,0.0,42253.0,34803.0,300.0,33753.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7525,7525,30000.0,30000.0,30000.0, 60 months,13.67,692.93,C,C4,Project Manager,10+ years,RENT,80000.0,Verified,Dec-2015,n,debt_consolidation,MI,21.11,0.0,Sep-1994,705.0,709.0,0.0,,,12.0,0.0,57888.0,94.1,16.0,w,May-2018,0.0,,1.0,Individual,,,,0.0,0.0,68486.0,0.0,8.0,0.0,0.0,78.0,10598.0,46.0,1.0,1.0,29728.0,81.0,61500.0,1.0,1.0,1.0,1.0,5707.0,3516.0,93.8,0.0,0.0,109.0,255.0,8.0,8.0,0.0,34.0,,8.0,,0.0,3.0,4.0,3.0,5.0,9.0,4.0,7.0,4.0,12.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,84590.0,68486.0,56500.0,23090.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4574,4574,8000.0,8000.0,8000.0, 36 months,15.77,280.35,D,D1,Officer,3 years,RENT,65899.0,Source Verified,Dec-2015,n,major_purchase,CA,21.74,3.0,Oct-2004,680.0,684.0,3.0,12.0,,28.0,0.0,17526.0,67.1,46.0,w,Mar-2019,0.0,12.0,1.0,Individual,,,,0.0,0.0,357326.0,3.0,11.0,1.0,1.0,6.0,36964.0,101.0,3.0,7.0,3029.0,87.0,26100.0,1.0,0.0,3.0,8.0,12762.0,1941.0,84.5,0.0,0.0,127.0,134.0,1.0,1.0,1.0,3.0,22.0,0.0,20.0,2.0,8.0,13.0,8.0,10.0,24.0,16.0,21.0,14.0,28.0,0.0,0.0,2.0,4.0,91.3,87.5,0.0,0.0,412300.0,54490.0,12500.0,36600.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
433,433,13000.0,13000.0,13000.0, 36 months,7.91,406.84,A,A5,Consultant,2 years,RENT,70000.0,Not Verified,Dec-2015,n,credit_card,TX,26.32,0.0,Jul-2009,710.0,714.0,0.0,,,10.0,0.0,13025.0,40.6,27.0,w,Aug-2018,0.0,,1.0,Individual,,,,0.0,0.0,100336.0,0.0,5.0,1.0,5.0,8.0,87311.0,92.0,1.0,3.0,7705.0,74.0,32100.0,3.0,0.0,3.0,8.0,10034.0,6270.0,65.2,0.0,0.0,76.0,77.0,11.0,8.0,0.0,11.0,,8.0,,0.0,2.0,5.0,2.0,2.0,20.0,5.0,7.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,130300.0,100336.0,18000.0,98200.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5853,5853,18000.0,18000.0,18000.0, 60 months,10.78,389.4,B,B4,Community Health Educator,1 year,MORTGAGE,38000.0,Not Verified,Dec-2015,n,credit_card,FL,30.92,0.0,Apr-1998,700.0,704.0,1.0,,95.0,25.0,1.0,21053.0,21.1,35.0,w,Feb-2018,0.0,,1.0,Individual,,,,0.0,0.0,231692.0,2.0,1.0,1.0,1.0,8.0,210639.0,93.0,6.0,17.0,4422.0,34.0,99800.0,1.0,3.0,4.0,18.0,9654.0,54824.0,16.7,0.0,0.0,164.0,212.0,4.0,4.0,0.0,4.0,,4.0,,0.0,4.0,11.0,14.0,18.0,3.0,23.0,32.0,11.0,25.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,1.0,229222.0,231692.0,65800.0,129422.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
312,312,16925.0,16925.0,16925.0, 60 months,21.48,462.46,E,E5,Executive Assistant,10+ years,RENT,47000.0,Verified,Dec-2015,n,major_purchase,MN,22.09,0.0,Feb-1998,680.0,684.0,1.0,48.0,37.0,10.0,1.0,6022.0,42.0,27.0,w,Feb-2019,0.0,33.0,1.0,Individual,,,,0.0,0.0,77020.0,2.0,3.0,1.0,1.0,5.0,70998.0,98.0,5.0,6.0,1814.0,42.0,14350.0,0.0,0.0,2.0,7.0,7702.0,3167.0,50.0,0.0,0.0,136.0,214.0,4.0,4.0,3.0,9.0,,5.0,,0.0,3.0,7.0,6.0,8.0,9.0,7.0,15.0,5.0,10.0,,0.0,0.0,6.0,81.0,33.3,1.0,0.0,86819.0,77020.0,9500.0,72469.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
161,161,35000.0,35000.0,35000.0, 36 months,9.17,1115.77,B,B2,Director,1 year,RENT,105000.0,Source Verified,Dec-2015,n,debt_consolidation,FL,25.07,0.0,Jun-1995,690.0,694.0,0.0,,,11.0,0.0,92939.0,85.0,26.0,w,Oct-2016,0.0,,1.0,Individual,,,,0.0,0.0,103869.0,0.0,1.0,0.0,0.0,29.0,10930.0,63.0,0.0,1.0,25471.0,82.0,109300.0,0.0,0.0,0.0,1.0,10387.0,15361.0,85.8,0.0,0.0,128.0,246.0,17.0,17.0,1.0,17.0,,17.0,,0.0,8.0,8.0,8.0,11.0,3.0,10.0,22.0,8.0,11.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,126649.0,103869.0,108300.0,17349.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
9911,9911,26000.0,26000.0,26000.0, 36 months,5.32,782.99,A,A1,"Manager, Consulting",2 years,MORTGAGE,181000.0,Source Verified,Dec-2015,n,credit_card,VA,10.0,0.0,Aug-1989,760.0,764.0,0.0,,,10.0,0.0,32158.0,32.0,23.0,w,Feb-2019,0.0,,1.0,Individual,,,,0.0,0.0,918614.0,4.0,1.0,1.0,1.0,6.0,14551.0,92.0,2.0,3.0,16405.0,32.0,101700.0,0.0,0.0,2.0,5.0,91861.0,14529.0,32.0,0.0,0.0,316.0,284.0,3.0,3.0,5.0,3.0,,8.0,,0.0,7.0,7.0,10.0,10.0,8.0,7.0,11.0,6.0,10.0,,0.0,0.0,4.0,100.0,28.6,0.0,0.0,1015959.0,46709.0,101700.0,15801.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
6599,6599,12000.0,12000.0,12000.0, 36 months,6.49,367.74,A,A2,HR Supervisor,2 years,MORTGAGE,88000.0,Not Verified,Dec-2015,n,credit_card,MD,19.91,0.0,Feb-2005,725.0,729.0,0.0,,,23.0,0.0,13151.0,40.1,56.0,f,Feb-2017,0.0,,1.0,Individual,,,,0.0,0.0,386910.0,2.0,14.0,0.0,1.0,24.0,89153.0,83.0,1.0,2.0,2243.0,73.0,32800.0,2.0,3.0,2.0,5.0,17587.0,11794.0,34.5,0.0,0.0,99.0,130.0,11.0,6.0,3.0,11.0,,10.0,,0.0,4.0,6.0,5.0,11.0,30.0,8.0,23.0,6.0,23.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,426563.0,102304.0,18000.0,107192.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5848,5848,17100.0,17100.0,17100.0, 36 months,16.59,606.18,D,D2,,,RENT,72000.0,Verified,Dec-2015,n,debt_consolidation,NY,23.63,0.0,Jun-2012,715.0,719.0,0.0,,,7.0,0.0,6716.0,43.3,9.0,w,Jul-2018,0.0,,1.0,Individual,,,,0.0,0.0,64247.0,0.0,2.0,1.0,1.0,10.0,57531.0,88.0,1.0,2.0,2084.0,74.0,15500.0,1.0,0.0,2.0,3.0,9178.0,5898.0,46.9,0.0,0.0,28.0,42.0,12.0,10.0,0.0,12.0,,10.0,,0.0,3.0,4.0,3.0,3.0,3.0,5.0,6.0,5.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,86630.0,64247.0,11100.0,71130.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5424,5424,16000.0,16000.0,16000.0, 36 months,12.88,538.18,C,C2,Lpn,3 years,RENT,54000.0,Verified,Dec-2015,n,debt_consolidation,NY,16.31,0.0,Apr-2008,675.0,679.0,0.0,,,10.0,0.0,10699.0,67.3,11.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,21680.0,0.0,1.0,0.0,1.0,23.0,10981.0,74.0,1.0,1.0,3173.0,71.0,15900.0,1.0,0.0,0.0,2.0,2168.0,1267.0,77.8,0.0,0.0,23.0,92.0,7.0,7.0,0.0,7.0,,17.0,,0.0,2.0,6.0,3.0,3.0,1.0,9.0,10.0,7.0,10.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,30725.0,21680.0,5700.0,14825.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4379,4379,7000.0,7000.0,7000.0, 36 months,11.99,232.47,C,C1,Senior Audio Visual Technician,10+ years,RENT,52000.0,Verified,Dec-2015,n,medical,WA,11.43,0.0,Oct-1985,690.0,694.0,1.0,30.0,,10.0,0.0,8505.0,39.6,24.0,w,Jan-2019,0.0,,1.0,Individual,,,,0.0,0.0,15331.0,2.0,1.0,1.0,1.0,8.0,6826.0,85.0,2.0,3.0,4309.0,52.0,21500.0,0.0,0.0,2.0,4.0,1533.0,9678.0,41.7,0.0,0.0,362.0,172.0,2.0,2.0,0.0,6.0,30.0,3.0,30.0,0.0,4.0,5.0,6.0,13.0,8.0,9.0,16.0,5.0,10.0,0.0,0.0,0.0,3.0,91.7,0.0,0.0,0.0,29500.0,15331.0,16600.0,8000.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5533,5533,30000.0,30000.0,30000.0, 36 months,11.99,996.29,C,C1,Supervisor,10+ years,MORTGAGE,102900.0,Source Verified,Dec-2015,n,credit_card,IL,21.61,0.0,Sep-1986,670.0,674.0,3.0,25.0,,16.0,0.0,28069.0,66.0,34.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,89357.0,4.0,2.0,1.0,2.0,3.0,61288.0,90.0,3.0,6.0,6174.0,66.0,42531.0,0.0,0.0,5.0,8.0,6382.0,3760.0,82.0,0.0,0.0,161.0,351.0,3.0,3.0,1.0,4.0,,3.0,,0.0,5.0,12.0,8.0,8.0,6.0,12.0,27.0,11.0,14.0,,0.0,0.0,4.0,97.0,60.0,0.0,0.0,110719.0,89357.0,18801.0,68188.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8143,8143,10650.0,10650.0,10650.0, 36 months,14.48,366.48,C,C5,Asian Marketing,5 years,MORTGAGE,37000.0,Verified,Dec-2015,n,home_improvement,NY,9.73,0.0,May-1991,695.0,699.0,0.0,26.0,,14.0,0.0,9523.0,25.5,34.0,w,Nov-2017,0.0,,1.0,Individual,,,,0.0,0.0,111624.0,3.0,0.0,1.0,2.0,8.0,0.0,,6.0,9.0,4250.0,26.0,37400.0,4.0,0.0,2.0,12.0,7973.0,15977.0,34.8,0.0,0.0,295.0,125.0,3.0,3.0,4.0,3.0,26.0,6.0,26.0,0.0,5.0,7.0,6.0,12.0,7.0,13.0,23.0,7.0,14.0,0.0,0.0,0.0,8.0,82.4,16.7,0.0,0.0,141286.0,9523.0,24500.0,0.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
1580,1580,16800.0,16800.0,16800.0, 60 months,22.45,468.31,F,F1,,,MORTGAGE,50000.0,Verified,Dec-2015,n,debt_consolidation,NY,20.51,0.0,May-1996,680.0,684.0,1.0,63.0,,23.0,0.0,13281.0,30.5,53.0,w,Jan-2018,0.0,,1.0,Individual,,,,0.0,0.0,172072.0,7.0,1.0,1.0,1.0,6.0,7204.0,90.0,7.0,12.0,2334.0,42.0,43500.0,0.0,1.0,4.0,14.0,7481.0,24059.0,32.4,0.0,0.0,108.0,220.0,4.0,4.0,2.0,4.0,,5.0,63.0,0.0,13.0,16.0,15.0,28.0,4.0,20.0,43.0,16.0,23.0,0.0,0.0,0.0,9.0,98.1,13.3,0.0,0.0,205025.0,22657.0,35600.0,8000.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
7750,7750,10000.0,10000.0,10000.0, 36 months,11.22,328.43,B,B5,CNA,2 years,RENT,41000.0,Source Verified,Dec-2015,n,debt_consolidation,WI,9.19,0.0,Mar-2004,670.0,674.0,2.0,,80.0,6.0,1.0,368.0,4.6,24.0,w,Feb-2018,0.0,,1.0,Individual,,,,0.0,6986.0,4270.0,2.0,1.0,0.0,1.0,22.0,3902.0,39.0,4.0,5.0,9.0,24.0,8000.0,3.0,0.0,4.0,6.0,712.0,6589.0,0.2,0.0,0.0,141.0,117.0,3.0,3.0,0.0,11.0,,3.0,,0.0,2.0,3.0,2.0,3.0,18.0,5.0,6.0,3.0,6.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,18035.0,4270.0,6600.0,10035.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
4691,4691,12000.0,12000.0,12000.0, 60 months,25.09,352.85,F,F4,IT Business Analyst ,1 year,MORTGAGE,104000.0,Verified,Dec-2015,n,house,NC,23.2,0.0,Nov-1989,685.0,689.0,1.0,,,21.0,0.0,26949.0,59.2,28.0,w,Mar-2019,0.0,,1.0,Individual,,,,0.0,0.0,188354.0,2.0,2.0,2.0,3.0,6.0,55845.0,95.0,3.0,9.0,5831.0,68.0,50300.0,1.0,0.0,4.0,12.0,8969.0,2179.0,88.5,0.0,0.0,160.0,313.0,3.0,3.0,1.0,3.0,,3.0,,0.0,9.0,17.0,9.0,10.0,8.0,18.0,19.0,18.0,21.0,0.0,0.0,0.0,5.0,100.0,77.8,0.0,0.0,251426.0,82794.0,19000.0,61285.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
455,455,22400.0,22400.0,22400.0, 60 months,14.85,531.14,C,C5,librarian,10+ years,RENT,70000.0,Verified,Dec-2015,n,credit_card,RI,18.69,0.0,Jan-2003,695.0,699.0,1.0,,,10.0,0.0,15292.0,69.8,20.0,w,Oct-2017,0.0,,1.0,Individual,,,,0.0,0.0,46351.0,1.0,2.0,1.0,3.0,10.0,31059.0,78.0,2.0,2.0,8045.0,75.0,21900.0,1.0,7.0,3.0,5.0,5794.0,3442.0,71.6,0.0,0.0,133.0,155.0,4.0,4.0,0.0,11.0,,1.0,,0.0,2.0,6.0,3.0,4.0,9.0,8.0,11.0,6.0,10.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,61506.0,46351.0,12100.0,39606.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
8841,8841,5000.0,5000.0,5000.0, 36 months,7.89,156.43,A,A5,Medicaid analyst ,2 years,OWN,32000.0,Verified,Dec-2015,n,debt_consolidation,LA,27.64,0.0,Jan-2005,700.0,704.0,0.0,,,19.0,0.0,2724.0,6.8,45.0,f,Nov-2018,0.0,,1.0,Individual,,,,0.0,955.0,91847.0,2.0,3.0,0.0,2.0,14.0,89123.0,74.0,4.0,8.0,2249.0,32.0,40300.0,3.0,0.0,3.0,10.0,5103.0,23276.0,10.5,0.0,0.0,131.0,116.0,2.0,2.0,0.0,2.0,,1.0,,0.0,4.0,4.0,7.0,11.0,20.0,16.0,25.0,4.0,19.0,0.0,0.0,0.0,4.0,100.0,14.3,0.0,0.0,122738.0,91847.0,26000.0,82438.0,,,,,,,,,,,,,,N,,,,Cash,Y,Nov-2018,COMPLETE,Nov-2017,1217.0,50.02,12.0
5200,5200,28000.0,28000.0,28000.0, 36 months,7.91,876.26,A,A5,"Sr, Director",3 years,MORTGAGE,225000.0,Verified,Dec-2015,n,credit_card,NV,12.13,2.0,Aug-1998,695.0,699.0,0.0,0.0,,11.0,0.0,37796.0,40.7,20.0,w,Mar-2019,0.0,0.0,1.0,Individual,,,,1.0,0.0,302197.0,1.0,2.0,1.0,1.0,6.0,42357.0,92.0,0.0,1.0,22062.0,54.0,92800.0,0.0,0.0,0.0,2.0,33577.0,54204.0,41.1,0.0,0.0,159.0,191.0,19.0,6.0,3.0,19.0,0.0,,0.0,0.0,2.0,2.0,6.0,7.0,5.0,8.0,12.0,2.0,11.0,0.0,0.0,1.0,1.0,85.0,0.0,0.0,0.0,431759.0,80153.0,92000.0,90959.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
5190,5190,30000.0,30000.0,30000.0, 36 months,12.88,1009.09,C,C2,Pastor,7 years,OWN,85000.0,Source Verified,Dec-2015,n,debt_consolidation,NM,35.0,0.0,Oct-1993,740.0,744.0,0.0,,,24.0,0.0,51602.0,30.6,47.0,w,Dec-2018,0.0,,1.0,Individual,,,,0.0,0.0,98981.0,0.0,3.0,2.0,2.0,7.0,46842.0,65.0,0.0,7.0,13819.0,40.0,168900.0,2.0,0.0,5.0,9.0,4304.0,106598.0,32.6,0.0,0.0,266.0,246.0,14.0,7.0,0.0,14.0,,7.0,,0.0,12.0,12.0,15.0,27.0,10.0,20.0,36.0,12.0,24.0,0.0,0.0,0.0,2.0,100.0,6.7,0.0,0.0,245183.0,98981.0,158200.0,71920.0,,,,,,,,,,,,,,N,,,,Cash,N,,,,,,
